timestamp;temperaturedegre;ramutilisee;ramtotale;rampourcentage;cpuload;cpuloadpourcentage;rootutilise;rootdisponible;rootpourcentage;datautilise;datadisponible;datapourcentage
2025-10-25 05:59:34;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 05:59:44;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 05:59:55;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:00:05;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:00:15;52.6;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:00:26;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:00:36;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:00:46;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:00:57;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:01:07;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:01:18;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:01:28;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:01:38;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:01:49;53.7;345;906;38.1;0;0;19;37;35;286;646;31
2025-10-25 06:01:59;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:02:10;53.2;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:02:20;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:02:30;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:02:41;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:02:51;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:03:02;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:03:12;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:03:22;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:03:33;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:03:43;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:03:53;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:04:04;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:04:14;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:04:25;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:04:35;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:04:45;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:04:56;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:05:06;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:05:16;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:05:27;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:05:37;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:05:48;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:05:58;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:06:08;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:06:19;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:06:29;53.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:06:40;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:06:50;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:07:00;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:07:11;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:07:21;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:07:32;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:07:42;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:07:52;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:08:03;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:08:13;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:08:23;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:08:34;54.2;345;906;38.1;0;0;19;37;35;286;646;31
2025-10-25 06:08:44;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:08:55;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:09:05;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:09:15;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:09:26;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:09:36;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:09:46;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:09:57;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:10:07;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:10:18;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:10:28;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:10:38;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:10:49;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:10:59;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:11:09;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:11:20;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:11:30;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:11:41;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:11:51;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:12:01;52.6;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:12:12;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:12:22;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:12:33;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:12:43;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:12:53;55.8;361;906;39.8;0;0;19;37;35;286;646;31
2025-10-25 06:13:04;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:13:14;54.2;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:13:24;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:13:35;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:13:45;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:13:56;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:14:06;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:14:16;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:14:27;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:14:37;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:14:47;53.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:14:58;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:15:08;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:15:19;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:15:29;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:15:39;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:15:50;54.2;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:16:00;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:16:11;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:16:21;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:16:31;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:16:42;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:16:52;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:17:03;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:17:13;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:17:23;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:17:34;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:17:44;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:17:55;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:18:05;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:18:15;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:18:26;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:18:36;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:18:47;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:18:57;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:19:07;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:19:18;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:19:28;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:19:38;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:19:49;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:19:59;54.2;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:20:10;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:20:20;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:20:30;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:20:41;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:20:51;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:21:01;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:21:12;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:21:22;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:21:33;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:21:43;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:21:53;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:22:04;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:22:14;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:22:25;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:22:35;53.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:22:45;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:22:56;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:23:06;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:23:16;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:23:27;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:23:37;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:23:48;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:23:58;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:24:08;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:24:19;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:24:29;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:24:40;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:24:50;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:25:00;53.7;345;906;38.1;0;0;19;37;35;286;646;31
2025-10-25 06:25:11;54.2;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:25:21;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:25:32;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:25:42;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:25:52;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:26:03;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:26:13;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:26:23;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:26:34;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:26:44;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:26:55;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:27:05;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:27:15;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:27:26;52.6;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:27:36;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:27:47;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:27:57;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:28:07;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:28:18;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:28:28;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:28:39;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:28:49;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:28:59;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:29:10;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:29:20;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:29:30;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:29:41;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:29:51;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:30:02;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:30:12;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:30:22;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:30:33;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:30:43;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:30:54;53.2;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:31:04;53.7;344;906;38.0;0;0;19;37;35;286;646;31
2025-10-25 06:31:14;53.7;345;906;38.1;0;0;19;37;35;286;646;31
2025-10-25 06:31:25;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:31:35;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:31:45;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:31:56;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:32:06;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:32:17;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:32:27;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:32:37;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:32:48;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:32:58;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:33:09;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:33:19;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:33:29;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:33:40;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:33:50;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:34:01;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:34:11;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:34:21;52.6;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:34:32;52.6;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:34:42;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:34:52;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:35:03;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:35:13;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:35:24;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:35:34;53.2;343;906;37.9;0;0;19;37;35;286;646;31
2025-10-25 06:35:44;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:35:55;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:36:05;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:36:16;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:36:26;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:36:36;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:36:47;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:36:57;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:37:07;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:37:18;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:37:28;54.2;345;906;38.1;0;0;19;37;35;286;646;31
2025-10-25 06:37:39;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:37:49;54.2;344;906;38.0;0;0;19;37;35;286;646;31
2025-10-25 06:37:59;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:38:10;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:38:20;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:38:30;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:38:41;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:38:51;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:39:02;54.2;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:39:12;54.2;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:39:22;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:39:33;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:39:43;53.7;346;906;38.2;0;0;19;37;35;286;646;31
2025-10-25 06:39:54;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:04;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:14;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:25;53.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:35;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:46;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:40:56;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:41:06;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:41:17;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:41:27;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:41:37;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:41:48;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:41:58;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:42:08;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:42:19;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:42:29;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:42:40;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:42:50;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:43:00;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:43:11;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:43:21;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:43:32;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:43:42;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:43:52;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:44:03;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:44:13;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:44:24;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:44:34;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:44:44;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:44:55;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:45:05;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:45:15;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:45:26;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:45:36;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:45:47;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:45:57;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:46:07;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:46:18;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:46:28;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:46:39;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:46:49;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:46:59;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:47:10;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:47:20;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:47:30;54.8;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:47:41;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:47:51;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:48:02;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:48:12;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:48:22;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:48:33;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:48:43;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:48:53;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:49:04;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:49:14;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:49:24;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:49:35;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:49:45;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:49:56;54.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:50:06;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:50:16;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:50:27;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:50:37;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:50:48;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:50:58;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:51:08;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:51:19;53.2;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:51:29;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:51:40;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:51:50;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:52:00;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:52:11;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:52:21;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:52:31;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:52:42;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:52:52;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:53:03;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:53:13;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:53:23;53.7;347;906;38.3;0;0;19;37;35;286;646;31
2025-10-25 06:53:34;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:53:44;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:53:55;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:54:05;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:54:15;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:54:26;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:54:36;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:54:46;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:54:57;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:55:07;54.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:55:18;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:55:28;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:55:38;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:55:49;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:55:59;53.7;352;906;38.9;0;0;19;37;35;286;646;31
2025-10-25 06:56:10;54.2;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:56:20;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:56:30;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:56:41;54.2;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:56:51;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:57:01;53.7;348;906;38.4;0;0;19;37;35;286;646;31
2025-10-25 06:57:12;53.7;350;906;38.6;0;0;19;37;35;286;646;31
2025-10-25 06:57:22;53.7;351;906;38.7;0;0;19;37;35;286;646;31
2025-10-25 06:57:33;53.2;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:57:43;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:57:53;53.7;349;906;38.5;0;0;19;37;35;286;646;31
2025-10-25 06:58:04;53.7;349;906;38.5;0;0;19;37;35;286;646;31
